epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,294.233,1.97772,3.36203,4.41593,2.2524,0,0.00081,0.66667,0.00064,0.00016,0,0,0,0,0.08351,0.19927,10.2187,0.121,0,0.000332877,0.000332877,0.0670452
2,580.269,2.0336,3.23305,3.81054,2.36982,0,0.30264,0.33333,0.34967,0.13842,0.30264,0.33333,0.34967,0.14064,0.08719,0.13267,0.89532,0.13393,0,0.000665758,0.000665758,0.0340448
3,866.374,1.96257,3.07262,3.68323,2.30051,0,0.01668,0.33333,0.01214,0.00839,0.01668,0.33333,0.01249,0.00864,0.09094,0.10393,7.58334,0.12358,0,0.000996833,0.000996833,0.0010425
4,1150.58,1.85026,2.92884,3.51469,2.17022,0,0,0,0,0,0,0,0,0,0.08871,0.15386,0.25146,0.1274,0,0.000993906,0.000993906,0.000993906
5,1435.42,1.77387,2.7774,3.37199,2.09122,0,0.00285,0.66667,0.01858,0.00424,0.00285,0.66667,0.01858,0.00605,0.08431,0.10728,0.20858,0.12004,0,0.000989183,0.000989183,0.000989183
6,1719.75,1.76567,2.74805,3.2549,2.08751,0,0.00383,0.33333,0.00441,0.00264,0.00383,0.33333,0.00441,0.00176,0.08997,0.13062,0.19883,0.12758,0,0.000983133,0.000983133,0.000983133
7,2004.07,1.73908,2.67499,3.15762,2.04853,0,0.00158,0.33333,0.00322,0.00174,0.00158,0.33333,0.00322,0.00045,0.08015,0.17847,0.2518,0.11776,0,0.000975773,0.000975773,0.000975773
8,2288.1,1.73905,2.72052,3.20172,2.05807,0,0.04584,0.33333,0.04396,0.0194,0.04584,0.33333,0.04396,0.02219,0.0546,0.096,1.00235,0.08831,0,0.000967122,0.000967122,0.000967122
9,2567.81,1.70626,2.58198,3.05175,2.01557,0,0.01073,0.33333,0.16891,0.08423,0.01073,0.33333,0.16891,0.10126,0.063,0.09999,0.20614,0.09825,0,0.000957205,0.000957205,0.000957205
10,2847.83,1.70282,2.58962,2.95453,2.02703,0,0.04843,0.33333,0.1675,0.08381,0.04843,0.33333,0.1675,0.08386,0.07408,0.12596,0.23629,0.11372,0,0.000946048,0.000946048,0.000946048
11,3127.45,1.65372,2.49634,2.85142,1.97429,0,0.01283,0.33333,0.02312,0.01167,0.01283,0.33333,0.02312,0.01141,0.07919,0.10352,0.60746,0.11004,0,0.000933683,0.000933683,0.000933683
12,3407.17,1.59979,2.44637,2.77098,1.93642,0,0.01474,0.33333,0.03556,0.01757,0.01474,0.33333,0.03556,0.02175,0.05123,0.08458,0.46437,0.09482,0,0.000920142,0.000920142,0.000920142
13,3686.48,1.59555,2.45395,2.79058,1.9188,0,0.00503,0.33333,0.00867,0.00482,0.00503,0.33333,0.00867,0.005,0.07706,0.11035,0.82533,0.11603,0,0.000905463,0.000905463,0.000905463
14,3966.24,1.57596,2.36347,2.69674,1.90471,0,0.02942,0.33333,0.02803,0.01832,0.02942,0.33333,0.02803,0.01801,0.0621,0.10447,0.2603,0.10003,0,0.000889687,0.000889687,0.000889687
15,4245.72,1.58929,2.38634,2.61832,1.93614,0,0,0,0,0,0,0,0,0,0.07614,0.1679,0.24646,0.11541,0,0.000872857,0.000872857,0.000872857
16,4525.19,1.57514,2.36147,2.61008,1.9156,0,0.19442,0.33333,0.33648,0.26877,0.19442,0.33333,0.33648,0.26878,0.05109,0.06898,1.96044,0.08745,0,0.000855018,0.000855018,0.000855018
17,4805.33,1.53056,2.31422,2.53956,1.86856,0,0.16206,0.33333,0.11414,0.06822,0.16206,0.33333,0.11414,0.09046,0.06146,0.07523,1.67192,0.09155,0,0.00083622,0.00083622,0.00083622
18,5084.97,1.58274,2.35047,2.56334,1.89076,0,0.00117,0.66667,0.02395,0.01754,0.00117,0.66667,0.02395,0.01849,0.05469,0.06964,0.94576,0.09728,0,0.000816514,0.000816514,0.000816514
19,5364.43,1.51216,2.25453,2.49273,1.85104,0,0.00055,0.33333,0.00246,0.00148,0.00055,0.33333,0.00246,0.00172,0.05796,0.08348,0.33862,0.09253,0,0.000795954,0.000795954,0.000795954
20,5644.28,1.55552,2.32285,2.44643,1.89459,0,0.02589,0.33333,0.05034,0.03734,0.02589,0.33333,0.05034,0.03872,0.05971,0.06946,0.25412,0.09947,0,0.000774596,0.000774596,0.000774596
21,5923.69,1.53533,2.30695,2.4368,1.88479,0,0.0035,1,0.0886,0.06018,0.0035,1,0.0886,0.07007,0.06052,0.06783,0.21414,0.10054,0,0.0007525,0.0007525,0.0007525
22,6203.27,1.46343,2.19294,2.48247,1.79813,0,0.00364,0.66667,0.02845,0.01436,0.00364,0.66667,0.02936,0.02051,0.04406,0.07294,0.1819,0.08608,0,0.000729725,0.000729725,0.000729725
23,6482.44,1.49556,2.21878,2.42137,1.83607,0,0.00125,1,0.01665,0.00945,0.00125,1,0.01665,0.01299,0.05249,0.05892,0.34579,0.08931,0,0.000706335,0.000706335,0.000706335
24,6762.09,1.47105,2.24246,2.36153,1.82435,0,0.01616,0.33333,0.02912,0.01851,0.01616,0.33333,0.02964,0.02279,0.04701,0.05248,0.53853,0.08669,0,0.000682392,0.000682392,0.000682392
25,7041.67,1.44244,2.17808,2.35448,1.80069,0,0.15123,0.33333,0.08114,0.05529,0.15123,0.33333,0.08114,0.06405,0.04158,0.04862,2.16549,0.08542,0,0.000657963,0.000657963,0.000657963
26,7320.88,1.40034,2.14038,2.30264,1.73192,0,0.23688,0.33333,0.34129,0.30422,0.23688,0.33333,0.34129,0.23785,0.04088,0.0743,0.1858,0.08273,0,0.000633115,0.000633115,0.000633115
27,7600.59,1.46104,2.15799,2.34191,1.82307,0,0.41474,0.33333,0.38788,0.29784,0.41474,0.33333,0.38788,0.30571,0.04697,0.04633,0.26236,0.0812,0,0.000607916,0.000607916,0.000607916
28,7880.57,1.4175,2.14483,2.2948,1.7739,0,0.36441,0.33333,0.17433,0.13884,0.36441,0.33333,0.17433,0.13899,0.0397,0.04985,0.30615,0.08245,0,0.000582435,0.000582435,0.000582435
29,8160.08,1.42836,2.10098,2.25236,1.79639,0,0.12801,0.33333,0.0704,0.06268,0.12801,0.33333,0.07077,0.05636,0.04913,0.05103,0.56885,0.08495,0,0.000556742,0.000556742,0.000556742
30,8439.92,1.40886,2.14708,2.24759,1.73984,0,0.03127,0.33333,0.10291,0.08635,0.03127,0.33333,0.10291,0.09126,0.04047,0.04882,0.58136,0.07961,0,0.000530906,0.000530906,0.000530906
31,8719.35,1.42362,2.15079,2.19642,1.76639,0,0.18006,0.33333,0.12234,0.12054,0.18006,0.33333,0.12234,0.10799,0.0463,0.04382,0.44444,0.08127,0,0.000505,0.000505,0.000505
32,8998.68,1.37114,2.0431,2.11265,1.71306,0,0.22305,0.33333,0.19775,0.13912,0.22305,0.33333,0.19775,0.15032,0.04137,0.0511,0.42305,0.08309,0,0.000479094,0.000479094,0.000479094
33,9278.46,1.37782,2.04268,2.11121,1.73,0,0.73589,0.33333,0.35004,0.31383,0.73589,0.33333,0.35004,0.31243,0.03225,0.04734,0.28077,0.07828,0,0.000453258,0.000453258,0.000453258
34,9558.37,1.40609,2.14506,2.12394,1.76668,0,0.46879,0.33333,0.35469,0.31598,0.46879,0.33333,0.35469,0.31583,0.04757,0.04331,0.27375,0.07972,0,0.000427565,0.000427565,0.000427565
35,9838.03,1.39078,2.08519,2.13615,1.75018,0,0.60368,0.33333,0.42208,0.36086,0.60368,0.33333,0.42208,0.3618,0.0346,0.05207,0.35727,0.0762,0,0.000402084,0.000402084,0.000402084
36,10118.2,1.4001,2.10256,2.14392,1.77058,0,0.00563,0.66667,0.07824,0.0513,0.00563,0.66667,0.07824,0.06086,0.04228,0.05483,0.15568,0.08153,0,0.000376885,0.000376885,0.000376885
37,10397.7,1.33467,2.00844,2.03917,1.69485,0,0.03085,0.66667,0.0948,0.07787,0.03085,0.66667,0.0948,0.0812,0.029,0.04771,0.21137,0.07282,0,0.000352037,0.000352037,0.000352037
38,10677.4,1.3146,2.00011,2.03978,1.67648,0,0.28564,0.33333,0.21237,0.20122,0.28564,0.33333,0.21237,0.17048,0.02985,0.04813,0.46624,0.07449,0,0.000327608,0.000327608,0.000327608
39,10956.8,1.32471,1.98736,1.97462,1.6765,0,0.18781,0.33333,0.21694,0.20002,0.18781,0.33333,0.21694,0.1794,0.03499,0.0438,0.15033,0.07431,0,0.000303665,0.000303665,0.000303665
40,11236.7,1.34242,1.98782,2.07744,1.71944,0,0.29915,0.33333,0.26021,0.22491,0.29915,0.33333,0.26021,0.21303,0.03169,0.0392,0.79926,0.0739,0,0.000280275,0.000280275,0.000280275
41,11515.9,1.34084,2.03346,2.01873,1.69742,0,0.247,0.33333,0.28346,0.27187,0.247,0.33333,0.28346,0.25532,0.02921,0.039,0.18217,0.07077,0,0.0002575,0.0002575,0.0002575
42,11795.7,1.30598,1.96817,2.00669,1.678,0,0.40317,0.33333,0.2995,0.26955,0.40317,0.33333,0.2995,0.2396,0.02723,0.05076,0.19934,0.06592,0,0.000235404,0.000235404,0.000235404
43,12075.3,1.27753,1.95936,1.87792,1.65274,0,0.16319,0.33333,0.16572,0.11995,0.16319,0.33333,0.16572,0.13556,0.03914,0.03963,0.3057,0.07492,0,0.000214046,0.000214046,0.000214046
44,12354,1.31032,1.98109,1.96812,1.68457,0,0.45435,0.33333,0.22113,0.21453,0.45435,0.33333,0.22113,0.19901,0.02959,0.04143,0.52862,0.06865,0,0.000193486,0.000193486,0.000193486
45,12632.9,1.28461,1.94148,1.91853,1.65574,0,0.17342,0.33333,0.20427,0.18283,0.17342,0.33333,0.20427,0.16828,0.03317,0.04197,0.19713,0.07228,0,0.00017378,0.00017378,0.00017378
46,12911.6,1.29645,1.95165,1.9129,1.65614,0,0.36889,0.40445,0.34606,0.32685,0.36889,0.40445,0.34606,0.31146,0.02974,0.03995,0.23603,0.06669,0,0.000154982,0.000154982,0.000154982
47,13190.1,1.29958,1.97632,1.95079,1.65515,0,0.46454,0.33333,0.45081,0.40357,0.46454,0.33333,0.45081,0.40573,0.02958,0.03521,0.19874,0.06771,0,0.000137143,0.000137143,0.000137143
48,13468.9,1.28423,1.96744,1.87769,1.654,0,0.36134,0.33333,0.28035,0.25175,0.36134,0.33333,0.28035,0.25232,0.03768,0.04073,0.16325,0.07085,0,0.000120313,0.000120313,0.000120313
49,13747.5,1.26138,1.94356,1.87314,1.61491,0,0.44456,0.55579,0.382,0.31728,0.44456,0.55579,0.382,0.3438,0.03254,0.03774,0.1547,0.06761,0,0.000104537,0.000104537,0.000104537
50,14026.5,1.27881,1.93535,1.92357,1.63502,0,0.7383,0.33333,0.3772,0.30362,0.7383,0.33333,0.3772,0.33563,0.03691,0.04069,0.16554,0.06885,0,8.98581e-05,8.98581e-05,8.98581e-05
51,14304.4,1.07852,1.57525,1.50652,1.44033,0,0.3342,0.33333,0.35118,0.31606,0.3342,0.33333,0.35118,0.31606,0.03189,0.03777,0.16295,0.068,0,7.63174e-05,7.63174e-05,7.63174e-05
52,14582.3,1.06692,1.53524,1.52886,1.41406,0,0.45757,0.33333,0.533,0.4731,0.45757,0.33333,0.533,0.4797,0.02986,0.03387,0.18599,0.06504,0,6.39518e-05,6.39518e-05,6.39518e-05
53,14859.5,1.05018,1.50902,1.46038,1.39668,0,0.55522,0.33333,0.46802,0.38,0.55522,0.33333,0.46802,0.38154,0.035,0.03947,0.12348,0.06727,0,5.2795e-05,5.2795e-05,5.2795e-05
54,15137.4,1.04149,1.51122,1.43494,1.40942,0,0.2536,0.33333,0.28826,0.23512,0.2536,0.33333,0.28826,0.25943,0.03607,0.03527,0.14751,0.06848,0,4.28777e-05,4.28777e-05,4.28777e-05
55,15414.7,1.04907,1.52215,1.46969,1.41356,0,0.43561,0.33333,0.24812,0.22125,0.43561,0.33333,0.24812,0.22331,0.03156,0.03649,0.13769,0.06553,0,3.4227e-05,3.4227e-05,3.4227e-05
56,15692.1,1.05086,1.52925,1.44702,1.41159,0,0.45516,0.33333,0.27152,0.24437,0.45516,0.33333,0.27152,0.24437,0.03084,0.03554,0.1485,0.06398,0,2.68667e-05,2.68667e-05,2.68667e-05
57,15969.7,1.04183,1.50551,1.45377,1.40832,0,0.45085,0.33333,0.28046,0.25055,0.45085,0.33333,0.28046,0.25242,0.02859,0.03588,0.16118,0.06309,0,2.08169e-05,2.08169e-05,2.08169e-05
58,16247.2,1.04248,1.53179,1.4646,1.40563,0,0.45218,0.33333,0.31164,0.28047,0.45218,0.33333,0.31164,0.25717,0.02972,0.03549,0.13055,0.06403,0,1.60943e-05,1.60943e-05,1.60943e-05
59,16524.5,1.02987,1.52438,1.43572,1.39402,0,0.44825,0.33333,0.30679,0.27611,0.44825,0.33333,0.30679,0.25321,0.02814,0.03472,0.14374,0.0637,0,1.27117e-05,1.27117e-05,1.27117e-05
60,16802.4,1.05315,1.54029,1.4312,1.42244,0,0.44715,0.33333,0.31164,0.27706,0.44715,0.33333,0.31164,0.28047,0.02912,0.03464,0.14617,0.06369,0,1.06784e-05,1.06784e-05,1.06784e-05
